Video ID,Product Title,Product Link,Product Picture URL,Time Stamp,Product Category
16,Tanamera Postnatal Confinement Set,http://ho.lazada.com.my/SHTXGU,https://my-live-01.slatic.net/p/5/set-bersalin-tanamera-postnatal-confinement-set-1478693375-5726389-e9c4e6a2ff0621ce24d114fb17aa42ba-webp-zoom.jpg,15:33,Health and Beauty
16,Longyuan Longsleeve Henley T-Shirt ,http://ho.lazada.com.my/SHTXGy,https://my-live-03.slatic.net/p/7/longyuan-mens-casual-short-sleeve-cotton-henley-t-shirt-with-solidcolor-1502541125-87002156-321aa27b9e5d9a8c1ded32a331c1e7fa-webp-zoom_850x850.jpg,17:05,Men's Tops
16,Hequ Men's 3-button Longsleeve Henley,http://ho.lazada.com.my/SHTXNe,https://my-live-02.slatic.net/p/7/hequ-mens-3-button-long-sleeve-t-shirt-army-green-1483453489-7303829-39ea6d275b1678416577e3c76897f8d3-webp-zoom_850x850.jpg,17:05,Men's Tops
16,Yacun Women's Crossbody Shoulder Bag,http://ho.lazada.com.my/SHTXWn,https://my-live-01.slatic.net/p/7/lt365-women-love-fashion-soft-pu-leather-quilting-handbag-chainstrap-shoulder-bag-crossbody-bag-black-1483726961-3879129-b4ccaffe83ae221b46353c6814c8c6df-webp-zoom_850x850.jpg,22:30,Women's Accessories
16,Dual-Tone Diamond Quilted Handbag,http://ho.lazada.com.my/SHTXXH,https://my-live-02.slatic.net/p/7/top-rate-women-ladies-dual-tone-diamond-quilted-bowling-dufflestyle-top-handle-bag-handbagblack-1499938357-96127585-9c2bccafc7587ca61e5274d169538f53-webp-zoom_850x850.jpg,23:30,Women's Accessories
16,Le Sweet Quilted Handbag With Gold Chain,http://ho.lazada.com.my/SHTXXL,https://my-live-02.slatic.net/p/7/le-sweet-sa-quilted-bowling-handbags_black-with-gold-sling-1483669483-63749381-776bcdf06493157c4bc194d737965241-webp-zoom_850x850.jpg,22:30,Women's Accessories
16,Retro Floral Print Chiffon Shirt,http://ho.lazada.com.my/SHTXOX,https://my-live-01.slatic.net/p/7/amart-retro-floral-print-puff-sleeve-chiffon-shirt-blouses-fashiontop-intl-1470232490-37356421-168842c598ab6e5df2d4eff3edbe9b74-webp-zoom_850x850.jpg,22:30,Women's Tops
16,Chiffon Sleeve Printed Blouse,http://ho.lazada.com.my/SHTXOy,https://my-live-03.slatic.net/p/7/2017-national-style-tops-women-slim-v-neck-chiffon-vintage-34sleeve-printed-blouses-shirts-ladies-casual-loose-blouses-red-1496311237-68171612-eb1b15b649e2dd3b7a00b077d4ad0cca-webp-zoom_850x850.jpg,22:30,Women's Tops
16,Zanzea V-neck Plus Size Vintage Blouse,http://ho.lazada.com.my/SHTXPH,https://ae01.alicdn.com/kf/HTB1hg2rKFXXXXXUXXXXq6xXFXXXe/ZANZEA-2017-Women-Blouses-Casual-Vintage-Floral-Printed-Long-Tops-Fashion-V-Neck-Button-Linen-Shirts.jpg,22:30,Women's Tops
16,Abaya Long Sleeve Green Jubah With Cloak,http://ho.lazada.com.my/SHTXQ8,https://my-live-02.slatic.net/p/7/agapeon-abaya-long-sleeves-muslim-wear-chiffon-maxi-dress-muslimjubahs-with-cloakgreen-1475031441-81540341-cb8720b9eb5be1b1f3f3a6de57440f3d-webp-zoom_850x850.jpg,28:08,Muslimah
16,Emerald Green Nursing Jubah,http://ho.lazada.com.my/SHTXQO,https://my-live-02.slatic.net/p/7/aqeela-muslimah-wear-almira-nursing-jubah-emerald-green-1469670499-81698221-a90312007cda9a5058743ba60e632170-webp-zoom_850x850.jpg,28:08,Muslimah
16,Jubah Rania - Emerald Green,http://ho.lazada.com.my/SHTXQY,https://my-live-03.slatic.net/p/7/jubah-rania-emerald-green-1474016180-1657939-c79e7d2f1e9ba874c17925bb4b5ec96e-webp-zoom_850x850.jpg,28:08,Muslimah
16,Travel Telekung - Black,http://ho.lazada.com.my/SHTXQk,https://my-live-01.slatic.net/p/7/anggun-series-travel-telekung-tt06-black-1459315064-6168769-c3f89320e9542eeede09f7876c7f0bb2-webp-zoom_850x850.jpg,30:13,Muslimah
16,Telekung Siti Khadijah - Classic Daania,http://ho.lazada.com.my/SHTXQp,https://my-live-02.slatic.net/p/7/telekung-siti-khadijah-klasik-daania-black-top-only-1493890358-20306003-61956f7975df609b1fe637d41660329a-webp-zoom_850x850.jpg,30:14,Muslimah
16,Amart Sterling Silver Jadoku Bracelet,http://ho.lazada.com.my/SHTXQz,https://my-live-03.slatic.net/p/8/amart-sterling-silver-soft-jadoku-bracelet-silver-1470985776-27342721-fa9cd90a6115036c863e073c061cb4dd-webp-zoom.jpg,33:19,Women's Jewellery
16,Charmed Beads - Sterling Silver Bracelet,http://ho.lazada.com.my/SHTXXX,https://my-live-02.slatic.net/p/8/charmed-beads-sterling-silver-sing-like-nobody-is-listening-beadbracelet-75-1468219494-35087711-130cbcb68d6a879b011778b7a3b4cc69-webp-zoom.jpg,33:20,Women's Jewellery
